Sale_id,Customer_id,Car_id,Salesperson_id,Branch_id,Sale_date,Sale_price,Discount_given,Financing_id
910,1007,64,42,5,2024-07-25,1565100.40,54899.60,10
911,341,11,31,4,2024-08-22,1136587.77,23412.23,16
912,26,13,19,2,2022-10-08,1344035.39,45964.61,7
913,471,60,6,1,2022-09-08,4736443.38,63556.62,10
914,213,71,8,1,2023-07-17,3758819.53,141180.47,NULL
915,353,36,19,2,2024-04-14,1237347.03,2652.97,18
916,136,64,50,7,2024-08-01,1477827.46,142172.54,11
917,253,53,19,2,2023-04-18,815292.54,24707.46,NULL
918,872,119,33,4,2022-11-23,12879931.15,620068.85,11
919,273,18,24,3,2023-03-13,800358.48,19641.52,NULL
920,1107,44,48,6,2022-03-07,1656031.68,193968.32,19
921,1068,77,25,3,2022-02-21,1330599.40,69400.60,13
922,322,122,50,7,2022-11-02,14948139.34,1551860.66,7
923,249,4,1,1,2022-11-01,618436.84,1563.16,15
924,235,1,24,3,2023-09-18,430020.41,29979.59,NULL
925,250,3,42,5,2022-06-03,544697.53,15302.47,NULL
926,1133,49,17,2,2023-02-17,892211.69,27788.31,NULL
927,1128,26,16,2,2023-12-11,4446901.42,153098.58,NULL
928,407,11,5,1,2024-11-01,1142829.30,17170.70,NULL
929,777,9,57,8,2024-01-14,829531.23,110468.77,14
930,152,30,19,2,2023-02-03,923244.97,26755.03,NULL
931,578,53,58,8,2022-08-19,794473.84,45526.16,2
932,31,60,33,4,2023-08-10,4592459.21,207540.79,19
933,830,53,33,4,2023-08-18,803606.79,36393.21,NULL
934,968,68,33,4,2023-08-12,2272772.39,27227.61,NULL
935,744,14,24,3,2024-01-20,1053858.76,26141.24,3
936,735,65,6,1,2023-11-13,5996473.79,3526.21,NULL
937,12,61,32,4,2022-02-15,8230784.47,269215.53,4
938,936,9,25,3,2022-05-20,920172.87,19827.13,18
939,1130,3,42,5,2023-11-14,545453.29,14546.71,20
940,685,14,57,8,2024-11-09,977518.21,102481.79,5
941,1134,36,4,1,2024-01-14,1201336.69,38663.31,19
942,752,10,7,1,2022-10-03,994209.57,25790.43,11
943,109,31,25,3,2023-11-06,1391730.41,58269.59,NULL
944,574,3,33,4,2024-11-17,548258.99,11741.01,NULL
945,493,38,36,5,2024-08-26,641684.90,38315.10,3
946,720,89,2,1,2023-12-20,9333071.90,66928.10,4
947,177,50,57,8,2024-10-08,1194438.98,155561.02,NULL
948,1167,2,20,3,2022-06-11,465093.73,24906.27,16
949,178,61,19,2,2023-05-10,8422818.86,77181.14,NULL
950,1069,62,46,6,2022-11-12,1053981.00,46019.00,16
951,847,15,42,5,2024-07-05,2281821.58,168178.42,10
952,170,3,43,6,2023-03-25,514901.39,45098.61,8
953,141,37,38,5,2024-10-12,1927457.95,72542.05,8
954,311,6,17,2,2023-08-02,766447.51,23552.49,19
955,515,120,33,4,2023-12-11,9419878.84,580121.16,10
956,283,41,24,3,2023-06-09,1563735.90,86264.10,15
957,722,30,30,4,2023-10-01,906638.20,43361.80,11
958,665,69,52,7,2023-01-20,768676.40,31323.60,3
959,948,44,57,8,2024-01-11,1660394.02,189605.98,15
960,111,23,38,5,2022-10-12,2664286.49,185713.51,9
961,171,10,42,5,2024-03-11,961762.07,58237.93,NULL
962,122,38,19,2,2024-01-11,676980.97,3019.03,6
963,711,123,50,7,2023-08-02,5397331.80,402668.20,16
964,908,85,4,1,2023-01-12,5732841.91,167158.09,NULL
965,58,90,12,2,2024-05-22,4485544.51,114455.49,NULL
966,25,4,36,5,2023-11-07,597863.21,22136.79,10
967,1112,77,9,1,2024-12-11,1350691.99,49308.01,NULL
968,1118,25,9,1,2024-05-02,749015.08,10984.92,2
969,998,61,20,3,2022-08-27,8135776.01,364223.99,13
970,978,82,42,5,2024-07-23,3606910.28,193089.72,NULL
971,397,37,57,8,2024-12-28,1899494.91,100505.09,16
972,322,6,23,3,2023-10-03,758720.89,31279.11,NULL
973,267,97,16,2,2023-04-19,7880677.14,19322.86,19
974,307,16,39,5,2024-01-24,603361.73,36638.27,14
975,96,6,47,6,2024-08-14,730007.95,59992.05,5
976,239,30,50,7,2024-08-01,897424.06,52575.94,15
977,1153,58,17,2,2024-11-03,3774009.23,25990.77,NULL
978,639,2,38,5,2024-06-26,459160.22,30839.78,NULL
979,290,42,51,7,2022-07-15,1913298.91,236701.09,5
980,912,29,7,1,2022-10-01,724716.77,5283.23,6
981,351,72,7,1,2023-11-24,549905.93,94.07,4
982,230,31,24,3,2023-08-24,1384296.91,65703.09,15
983,964,4,40,5,2023-09-25,576882.15,43117.85,8
984,443,30,24,3,2022-11-16,889244.76,60755.24,NULL
985,637,67,12,2,2023-03-25,2158044.06,41955.94,6
986,604,65,33,4,2024-03-05,5918702.55,81297.45,9
987,571,73,22,3,2024-07-04,729667.87,10332.13,NULL
988,1183,26,58,8,2024-10-24,4456599.05,143400.95,7
989,568,95,57,8,2022-10-16,3938231.75,261768.25,NULL
990,212,82,38,5,2024-10-17,3740673.55,59326.45,2
991,811,2,24,3,2024-04-27,472164.87,17835.13,13
992,197,32,50,7,2022-01-06,1189133.80,160866.20,3
993,775,12,25,3,2022-10-17,1221137.27,28862.73,NULL
994,508,74,6,1,2023-09-13,774939.29,5060.71,NULL
995,416,112,45,6,2023-05-18,5520282.66,679717.34,NULL
996,806,75,25,3,2022-04-13,747366.65,52633.35,17
997,742,36,46,6,2024-10-10,1129587.38,110412.62,14
998,403,63,25,3,2024-08-12,1682129.31,17870.69,13
999,389,7,4,1,2023-11-03,839952.40,10047.60,7
1000,282,107,49,6,2023-05-22,4303721.24,196278.76,17
1001,81,55,34,4,2023-09-04,1030710.19,59289.81,NULL
1002,492,83,7,1,2024-08-13,2176797.06,23202.94,11
1003,275,37,49,6,2024-03-12,1819992.12,180007.88,8
1004,534,88,19,2,2022-02-27,6601953.72,98046.28,NULL
1005,58,82,24,3,2024-10-13,3553120.63,246879.37,9
1006,929,82,25,3,2024-04-25,3547054.96,252945.04,NULL
1007,409,25,17,2,2023-12-09,748051.97,11948.03,NULL
1008,1030,9,33,4,2024-02-06,911240.27,28759.73,18
1009,17,84,42,5,2024-05-03,3011564.94,188435.06,13
1010,662,43,33,4,2023-11-06,1445347.36,24652.64,NULL
1011,566,29,7,1,2023-02-06,718763.67,11236.33,NULL
1012,543,62,13,2,2024-03-14,1064070.57,35929.43,11
1013,438,13,50,7,2023-09-15,1320026.72,69973.28,NULL
1014,38,4,42,5,2023-05-06,608514.30,11485.70,12
1015,915,76,39,5,2022-05-22,827252.63,22747.37,NULL
1016,1036,34,24,3,2024-11-16,2171583.56,28416.44,6
1017,52,46,54,7,2024-10-08,1421689.03,178310.97,5
1018,820,46,31,4,2023-02-02,1522012.27,77987.73,12
1019,900,90,43,6,2024-05-17,4189469.89,410530.11,1
1020,991,23,54,7,2022-03-15,2594551.29,255448.71,NULL
1021,55,32,10,1,2024-02-07,1308794.55,41205.45,3
1022,337,98,22,3,2023-05-23,13730493.25,269506.75,NULL
1023,55,23,6,1,2023-07-08,2810787.49,39212.51,NULL
1024,722,67,58,8,2024-03-05,2007292.55,192707.45,NULL
1025,390,124,24,3,2022-05-16,7777934.57,422065.43,NULL
1026,455,32,43,6,2023-02-12,1191402.87,158597.13,3
1027,1129,88,51,7,2023-07-04,6038011.78,661988.22,NULL
1028,410,9,43,6,2022-06-12,857249.40,82750.60,NULL
1029,456,121,58,8,2023-03-03,10599249.90,1400750.10,14
1030,537,34,54,7,2023-05-25,2081994.19,118005.81,7
1031,313,7,58,8,2023-09-25,778031.74,71968.26,5
1032,1160,7,13,2,2024-06-13,843776.62,6223.38,NULL
1033,692,2,58,8,2022-11-26,443457.16,46542.84,NULL
1034,235,35,17,2,2024-04-27,2426841.15,23158.85,11
1035,1145,93,17,2,2023-01-22,7179339.72,20660.28,NULL
1036,118,37,7,1,2022-10-16,1947451.92,52548.08,11
1037,976,28,38,5,2022-03-21,940914.52,49085.48,14
1038,549,28,57,8,2023-08-22,952163.03,37836.97,19
1039,658,55,57,8,2022-07-01,977720.94,112279.06,6
1040,325,14,25,3,2024-02-24,1026326.22,53673.78,3
1041,1171,82,50,7,2024-06-18,3492246.91,307753.09,2
1042,1072,14,30,4,2023-07-03,1017496.74,62503.26,NULL
1043,897,68,7,1,2023-05-19,2211327.20,88672.80,16
1044,861,79,34,4,2024-09-23,1422632.80,77367.20,20
1045,783,25,1,1,2023-10-19,740637.20,19362.80,4
1046,325,3,4,1,2022-05-26,551529.76,8470.24,NULL
1047,935,37,33,4,2024-01-14,1863819.65,136180.35,10
1048,892,39,17,2,2023-11-03,983208.42,16791.58,12
1049,70,49,20,3,2023-05-23,898623.39,21376.61,19
1050,558,64,38,5,2023-02-21,1548839.95,71160.05,19
1051,457,6,42,5,2023-10-06,764656.48,25343.52,17
1052,847,47,4,1,2024-11-20,2569841.99,30158.01,18
1053,687,42,49,6,2023-06-10,1897345.51,252654.49,NULL
1054,599,39,53,7,2024-10-10,914921.20,85078.80,20
1055,497,85,31,4,2023-05-19,5529155.19,370844.81,NULL
1056,1077,84,17,2,2023-03-02,3124054.92,75945.08,5
1057,977,31,35,4,2024-08-25,1358736.69,91263.31,9
1058,323,1,10,1,2024-06-02,447280.60,12719.40,16
1059,981,60,39,5,2023-09-14,4645283.32,154716.68,19
1060,258,1,2,1,2023-06-10,452980.37,7019.63,20
1061,112,21,19,2,2024-02-25,1891275.30,8724.70,NULL
1062,806,57,25,3,2023-05-11,2666495.25,133504.75,NULL
1063,1138,91,58,8,2023-12-09,6254688.10,645311.90,7
1064,671,25,12,2,2022-08-12,758539.04,1460.96,6
1065,835,5,1,1,2022-05-10,714726.39,5273.61,4
1066,476,71,6,1,2023-09-26,3797346.89,102653.11,NULL
1067,58,28,33,4,2024-08-09,957443.11,32556.89,2
1068,184,55,4,1,2023-07-07,1046681.35,43318.65,11
1069,468,80,7,1,2024-03-27,1417573.10,32426.90,NULL
1070,693,28,25,3,2024-10-07,968158.11,21841.89,5
1071,479,1,29,4,2023-12-07,449758.25,10241.75,1
1072,520,51,12,2,2024-09-14,1888901.57,61098.43,1
1073,875,69,24,3,2023-10-08,748865.04,51134.96,9
1074,432,7,33,4,2024-08-09,799880.70,50119.30,1
1075,270,76,16,2,2022-12-19,822477.02,27522.98,NULL
1076,34,7,55,7,2024-03-02,757097.38,92902.62,14
1077,531,58,50,7,2024-02-16,3466369.96,333630.04,11
1078,848,7,49,6,2022-05-18,807104.66,42895.34,NULL
1079,961,41,24,3,2024-03-11,1574219.08,75780.92,NULL
1080,703,60,31,4,2023-07-24,4709539.33,90460.67,8
1081,925,14,33,4,2022-02-02,1061474.17,18525.83,17
1082,710,121,4,1,2024-08-22,11560161.22,439838.78,NULL
1083,102,55,4,1,2022-09-08,1063915.68,26084.32,19
1084,516,23,58,8,2024-11-04,2637791.12,212208.88,5
1085,795,33,50,7,2023-03-12,1562498.09,187501.91,4
1086,772,68,25,3,2023-09-28,2144780.26,155219.74,NULL
1087,4,83,38,5,2024-05-15,2062208.40,137791.60,NULL
1088,1063,63,17,2,2023-04-01,1645298.11,54701.89,12
1089,774,68,32,4,2023-11-07,2168252.85,131747.15,9
1090,373,79,33,4,2022-11-24,1456512.08,43487.92,6
1091,1020,80,22,3,2024-08-01,1399102.61,50897.39,NULL
1092,172,5,11,2,2023-10-06,715653.81,4346.19,3
1093,841,5,17,2,2023-09-19,708415.97,11584.03,15
1094,316,23,42,5,2024-09-06,2814190.54,35809.46,11
1095,1054,76,39,5,2022-10-08,808110.23,41889.77,NULL
1096,559,85,7,1,2024-03-27,5748401.57,151598.43,5
1097,355,43,7,1,2023-11-04,1428179.75,41820.25,14
1098,1098,45,31,4,2022-10-04,1053964.67,46035.33,18
1099,634,94,7,1,2024-01-13,11418275.77,81724.23,NULL
1100,1020,57,50,7,2024-07-25,2530339.26,269660.74,13
1101,818,78,19,2,2023-10-07,1482228.34,17771.66,20
1102,894,23,2,1,2022-05-03,2844816.18,5183.82,9
1103,231,51,34,4,2024-08-28,1848597.91,101402.09,16
1104,915,38,46,6,2023-08-19,617331.93,62668.07,6
1105,408,76,20,3,2022-06-14,840432.22,9567.78,NULL
1106,5,29,10,1,2024-08-07,714116.02,15883.98,4
1107,96,24,4,1,2024-11-18,1117349.92,32650.08,NULL
1108,332,125,30,4,2024-10-02,17755587.40,244412.60,14
1109,937,33,8,1,2022-08-07,1688259.01,61740.99,13
1110,418,69,41,5,2024-07-21,786525.85,13474.15,18
1111,825,53,50,7,2023-05-25,806585.29,33414.71,NULL
1112,1036,26,9,1,2024-03-22,4500536.18,99463.82,8
1113,383,63,19,2,2022-07-23,1636223.10,63776.90,NULL
1114,832,116,42,5,2022-01-25,7046657.55,353342.45,19
1115,1103,85,7,1,2023-10-20,5869925.18,30074.82,NULL
1116,240,56,58,8,2023-08-19,1875739.76,224260.24,18
1117,717,23,42,5,2022-10-24,2795734.52,54265.48,12
1118,818,75,38,5,2024-08-04,785358.44,14641.56,10
1119,1159,96,32,4,2022-04-14,5237669.39,262330.61,15
1120,280,63,36,5,2023-07-25,1620031.06,79968.94,10
1121,897,45,6,1,2023-08-20,1079879.49,20120.51,NULL
1122,1146,77,25,3,2023-04-17,1369742.54,30257.46,17
1123,231,25,45,6,2023-12-11,723091.96,36908.04,18
1124,219,104,48,6,2023-04-11,4748644.54,151355.46,17
1125,21,24,43,6,2024-01-13,1101057.51,48942.49,13
1126,1133,13,20,3,2023-04-27,1355027.93,34972.07,8
1127,1106,26,8,1,2024-05-10,4477316.66,122683.34,8
1128,971,82,35,4,2023-06-28,3708063.77,91936.23,15
1129,27,8,43,6,2023-06-22,634918.22,45081.78,20
1130,417,29,17,2,2022-04-19,724405.81,5594.19,18
1131,603,77,36,5,2024-11-01,1331095.27,68904.73,6
1132,72,8,24,3,2024-02-08,662127.56,17872.44,9
1133,89,36,7,1,2024-08-13,1199402.39,40597.61,10
1134,774,5,50,7,2024-08-14,641878.67,78121.33,14
1135,378,97,37,5,2022-04-21,7514077.28,385922.72,1
1136,630,44,16,2,2023-10-12,1805800.71,44199.29,NULL
1137,198,83,14,2,2022-01-27,2192798.46,7201.54,11
1138,447,2,36,5,2022-02-06,457272.76,32727.24,NULL
1139,968,79,4,1,2024-07-14,1453655.95,46344.05,18
1140,710,71,42,5,2023-03-19,3704549.15,195450.85,12
1141,641,4,10,1,2023-05-03,608874.06,11125.94,2
1142,97,77,28,4,2023-05-16,1366653.03,33346.97,7
1143,290,60,19,2,2024-05-27,4648421.62,151578.38,12
1144,1170,34,31,4,2024-04-11,2147459.42,52540.58,1
1145,256,46,12,2,2024-09-08,1547168.11,52831.89,20
1146,875,118,57,8,2023-03-18,6361419.48,238580.52,NULL
1147,974,27,25,3,2023-05-03,563291.56,16708.44,10
1148,436,100,24,3,2024-07-04,7098723.48,301276.52,NULL
1149,980,17,19,2,2023-10-15,815058.49,24941.51,NULL
1150,815,14,35,4,2022-10-05,1031119.58,48880.42,13
1151,881,49,28,4,2023-08-01,872739.95,47260.05,18
1152,697,61,28,4,2024-11-22,8053476.18,446523.82,3
1153,839,37,33,4,2022-05-09,1891665.29,108334.71,17
1154,938,48,13,2,2024-06-25,2652118.38,97881.62,19
1155,1065,72,19,2,2024-01-05,548427.94,1572.06,NULL
1156,1104,67,25,3,2024-10-10,2108196.25,91803.75,20
1157,926,115,50,7,2023-08-10,4970384.34,629615.66,11
1158,545,31,45,6,2024-03-13,1278343.45,171656.55,6
1159,61,72,39,5,2023-08-25,541796.77,8203.23,16
1160,164,49,46,6,2024-01-26,841296.24,78703.76,NULL
1161,1174,22,58,8,2023-08-12,1930267.58,119732.42,14
1162,1199,29,50,7,2024-05-17,672723.11,57276.89,15
1163,25,67,57,8,2022-06-24,1986606.19,213393.81,8
1164,164,76,43,6,2023-07-05,775056.65,74943.35,4
1165,874,2,19,2,2023-08-04,473230.53,16769.47,NULL
1166,672,5,4,1,2024-04-03,693913.63,26086.37,NULL
1167,1088,44,48,6,2022-06-07,1679580.51,170419.49,20
1168,503,16,25,3,2022-01-11,612689.18,27310.82,NULL
1169,882,27,57,8,2022-09-28,542459.47,37540.53,19
1170,381,9,21,3,2023-06-22,896001.74,43998.26,NULL
1171,492,23,45,6,2024-08-14,2508828.89,341171.11,14
1172,511,60,2,1,2024-04-27,4664679.29,135320.71,2
1173,946,106,52,7,2022-08-27,10680541.40,1019458.60,9
1174,765,88,4,1,2023-01-16,6437325.37,262674.63,5
1175,428,60,25,3,2023-04-09,4621453.16,178546.84,19
1176,650,11,17,2,2023-01-16,1141341.08,18658.92,NULL
1177,8,23,45,6,2024-04-20,2633903.66,216096.34,NULL
1178,719,16,54,7,2024-08-15,612978.80,27021.20,15
1179,403,38,19,2,2024-12-26,677126.09,2873.91,9
1180,72,8,46,6,2024-11-17,629402.84,50597.16,15
1181,736,100,33,4,2022-05-16,7126418.84,273581.16,NULL
1182,18,64,9,1,2024-05-17,1566481.38,53518.62,NULL
1183,382,45,57,8,2023-03-02,975540.86,124459.14,6
1184,477,125,43,6,2024-07-05,17448137.06,551862.94,NULL
1185,116,55,7,1,2024-04-19,1080622.01,9377.99,8
1186,155,69,48,6,2023-12-05,765617.72,34382.28,15
1187,1143,74,4,1,2023-11-14,773613.79,6386.21,3
1188,612,23,57,8,2023-11-21,2591760.34,258239.66,4
1189,106,27,4,1,2023-09-07,578833.96,1166.04,18
1190,348,5,25,3,2022-05-26,702585.55,17414.45,NULL
1191,278,29,23,3,2024-08-01,707853.37,22146.63,11
1192,197,20,4,1,2024-12-01,1403685.26,46314.74,15
1193,71,22,4,1,2022-08-13,2003557.53,46442.47,NULL
1194,155,55,22,3,2022-10-09,1058419.65,31580.35,NULL
1195,835,55,37,5,2022-10-03,1048102.95,41897.05,9
1196,834,5,19,2,2024-05-26,693196.60,26803.40,12
1197,814,28,4,1,2024-04-03,984380.12,5619.88,NULL
1198,35,39,54,7,2023-11-06,936175.51,63824.49,6
1199,724,25,25,3,2023-02-15,724917.89,35082.11,18
1200,275,49,7,1,2023-08-04,905932.65,14067.35,4
1201,227,60,33,4,2024-03-14,4596338.13,203661.87,10
1202,1098,34,42,5,2023-11-17,2088970.68,111029.32,15
1203,121,118,24,3,2023-04-17,6237316.23,362683.77,18
1204,1157,2,57,8,2023-08-03,456020.22,33979.78,13
1205,1084,98,32,4,2024-09-27,13694200.38,305799.62,8
1206,551,35,17,2,2024-07-04,2428047.86,21952.14,NULL
1207,562,24,25,3,2022-01-06,1124748.17,25251.83,NULL
1208,304,42,42,5,2022-04-07,2128244.79,21755.21,18
1209,510,74,25,3,2023-04-04,743549.67,36450.33,17
1210,1164,93,31,4,2023-01-19,6715463.77,484536.23,NULL
1211,312,20,25,3,2022-07-27,1384868.41,65131.59,19
1212,92,60,42,5,2023-08-27,4478125.00,321875.00,NULL
1213,1122,36,50,7,2022-01-20,1111741.58,128258.42,NULL
1214,449,9,25,3,2024-04-15,925948.02,14051.98,3
1215,1138,70,16,2,2023-10-26,1382693.43,17306.57,NULL
1216,533,67,1,1,2023-05-08,2175559.40,24440.60,15
1217,1178,34,16,2,2024-04-13,2161989.07,38010.93,2
1218,1128,1,7,1,2024-08-03,447327.58,12672.42,5
1219,1052,78,31,4,2022-12-13,1472333.54,27666.46,17
1220,1018,49,55,7,2023-10-12,839642.04,80357.96,10
1221,456,51,1,1,2023-03-04,1872585.75,77414.25,NULL
1222,680,4,7,1,2024-09-26,604337.64,15662.36,19
1223,815,2,2,1,2023-04-09,481641.18,8358.82,3
1224,497,52,2,1,2022-11-06,1487969.77,12030.23,NULL
1225,875,3,29,4,2024-04-18,530364.91,29635.09,14
1226,666,82,25,3,2024-05-24,3751511.20,48488.80,NULL
1227,296,112,35,4,2024-05-27,5778501.85,421498.15,3
1228,15,82,19,2,2023-04-24,3753012.60,46987.40,NULL
1229,717,46,12,2,2024-08-06,1539827.12,60172.88,NULL
1230,259,67,42,5,2023-12-17,2126258.03,73741.97,13
1231,820,94,50,7,2022-11-15,10240190.27,1259809.73,18
1232,553,37,24,3,2024-09-19,1972789.26,27210.74,1
1233,223,39,6,1,2023-05-05,994977.84,5022.16,9
1234,630,38,48,6,2024-08-04,650370.07,29629.93,14
1235,730,17,46,6,2022-12-22,762563.70,77436.30,NULL
1236,181,18,33,4,2023-10-18,784718.78,35281.22,15
1237,879,25,16,2,2023-05-28,733734.40,26265.60,NULL
1238,1082,62,42,5,2023-12-13,1071861.76,28138.24,NULL
1239,202,12,13,2,2022-11-10,1240196.33,9803.67,NULL
1240,382,6,4,1,2023-05-24,759946.45,30053.55,8
1241,206,66,25,3,2023-12-07,1911410.79,38589.21,NULL
1242,915,62,17,2,2024-01-03,1064466.14,35533.86,1
1243,973,33,12,2,2024-10-19,1692415.50,57584.50,NULL
1244,94,18,33,4,2024-11-05,774380.47,45619.53,NULL
1245,105,34,36,5,2023-11-21,2116400.97,83599.03,12
1246,247,53,50,7,2023-03-04,813088.88,26911.12,NULL
1247,909,10,33,4,2024-08-02,966038.40,53961.60,14
1248,57,56,3,1,2023-12-05,2089098.61,10901.39,20
1249,787,51,54,7,2023-07-27,1851716.78,98283.22,14
1250,218,86,30,4,2023-01-24,3693381.58,206618.42,12
1251,1026,7,25,3,2024-05-26,802330.35,47669.65,13
1252,333,93,57,8,2022-12-20,6550559.49,649440.51,12
1253,532,51,43,6,2024-09-12,1879865.54,70134.46,4
1254,747,21,12,2,2022-02-14,1832006.67,67993.33,NULL
1255,10,10,23,3,2023-12-27,970094.80,49905.20,NULL
1256,321,25,53,7,2024-09-28,722006.21,37993.79,18
1257,1031,1,43,6,2024-10-20,412692.13,47307.87,1
1258,469,4,17,2,2022-07-12,601061.46,18938.54,NULL
1259,596,25,57,8,2024-08-11,721285.20,38714.80,3
1260,35,75,4,1,2023-04-05,784301.31,15698.69,NULL
1261,870,19,32,4,2022-05-24,991310.14,58689.86,NULL
1262,157,117,4,1,2022-04-12,9887848.64,312151.36,4
1263,532,2,19,2,2024-07-08,475606.70,14393.30,10
1264,892,84,49,6,2024-06-15,2969053.62,230946.38,3
1265,56,13,25,3,2023-05-26,1354117.89,35882.11,NULL
1266,471,73,28,4,2022-05-08,709064.61,30935.39,NULL
1267,608,84,50,7,2024-09-22,3051852.45,148147.55,19
1268,532,45,7,1,2023-03-15,1091818.79,8181.21,10
1269,919,36,57,8,2023-11-22,1179712.81,60287.19,3
1270,423,99,48,6,2024-06-14,4901868.52,498131.48,5
1271,1084,60,19,2,2023-06-22,4666736.14,133263.86,NULL
1272,1072,123,25,3,2022-09-25,5613060.32,186939.68,1
1273,53,84,17,2,2022-04-14,3104997.93,95002.07,NULL
1274,921,36,19,2,2023-09-24,1224045.22,15954.78,16
1275,949,41,24,3,2022-11-19,1563758.09,86241.91,17
1276,371,45,19,2,2022-10-06,1097376.00,2624.00,5
1277,218,84,24,3,2023-11-14,3051504.52,148495.48,NULL
1278,337,27,4,1,2024-06-10,573777.65,6222.35,NULL
1279,477,7,34,4,2024-12-01,830926.15,19073.85,NULL
1280,61,112,10,1,2024-10-01,6176277.47,23722.53,NULL
1281,815,9,12,2,2023-11-15,922532.80,17467.20,NULL
1282,443,15,4,1,2022-11-02,2362959.12,87040.88,NULL
1283,597,31,57,8,2024-03-09,1357336.07,92663.93,4
1284,903,17,54,7,2023-04-18,814397.10,25602.90,19
1285,815,40,4,1,2022-05-24,1092548.88,27451.12,NULL
1286,449,32,12,2,2024-12-16,1340270.15,9729.85,NULL
1287,1173,30,4,1,2024-05-25,928597.93,21402.07,5
1288,860,66,45,6,2022-11-18,1778386.52,171613.48,7
1289,543,65,33,4,2022-10-17,5630701.51,369298.49,1
1290,1015,112,25,3,2022-01-01,5890580.07,309419.93,NULL
1291,352,22,30,4,2022-06-27,1913326.93,136673.07,NULL
1292,67,60,17,2,2022-04-06,4733088.79,66911.21,7
1293,344,9,2,1,2024-11-26,927539.93,12460.07,NULL
1294,464,104,4,1,2024-11-08,4732358.03,167641.97,NULL
1295,1148,25,47,6,2024-04-06,717053.24,42946.76,6
1296,271,76,28,4,2023-10-21,829744.94,20255.06,9
1297,186,2,42,5,2023-08-11,458414.40,31585.60,20
1298,116,16,10,1,2023-02-15,632089.86,7910.14,6
1299,31,77,7,1,2023-02-07,1349505.53,50494.47,4
1300,371,9,33,4,2022-06-24,907995.88,32004.12,NULL
1301,562,21,47,6,2023-11-09,1777490.73,122509.27,NULL
1302,53,113,4,1,2024-04-01,9282988.88,217011.12,18
1303,646,35,50,7,2022-02-12,2224116.15,225883.85,NULL
1304,651,8,19,2,2022-08-04,671853.25,8146.75,NULL
1305,905,62,5,1,2022-07-05,1083528.08,16471.92,NULL
1306,315,118,45,6,2024-04-26,6000808.92,599191.08,18
1307,370,10,45,6,2023-07-14,944169.29,75830.71,19
1308,428,75,13,2,2023-08-12,796951.20,3048.80,NULL
1309,340,82,58,8,2023-06-02,3383870.22,416129.78,17
1310,736,57,44,6,2024-03-25,2635198.97,164801.03,16
1311,353,72,4,1,2023-09-25,546297.80,3702.20,7
1312,654,15,48,6,2023-08-06,2336023.50,113976.50,4
1313,723,67,33,4,2023-10-10,2118966.68,81033.32,7
1314,516,66,28,4,2024-03-06,1901754.99,48245.01,10
1315,359,80,28,4,2024-06-06,1363161.65,86838.35,5
1316,1,49,25,3,2022-08-14,900079.87,19920.13,10
1317,39,64,28,4,2024-02-08,1579926.68,40073.32,NULL
1318,364,27,33,4,2022-12-08,560895.21,19104.79,2
1319,44,95,24,3,2024-05-09,4057141.21,142858.79,NULL
1320,113,47,42,5,2023-04-17,2462736.40,137263.60,1
1321,468,26,31,4,2022-10-22,4513534.77,86465.23,4
1322,406,19,11,2,2024-08-10,1020072.85,29927.15,NULL
1323,410,44,17,2,2024-05-24,1835449.57,14550.43,16
1324,796,54,42,5,2024-10-14,1407721.22,92278.78,9
1325,369,12,33,4,2024-10-16,1212915.47,37084.53,17
1326,41,117,33,4,2023-03-23,9986155.70,213844.30,NULL
1327,449,35,19,2,2022-07-08,2423670.51,26329.49,11
1328,1027,61,45,6,2023-12-06,7970414.41,529585.59,18
1329,462,24,17,2,2023-05-15,1142044.00,7956.00,9
1330,25,86,6,1,2022-11-21,3761840.72,138159.28,9
1331,801,33,4,1,2023-01-26,1747724.90,2275.10,NULL
1332,160,50,21,3,2023-09-14,1276799.82,73200.18,15
1333,1071,25,24,3,2023-06-18,718088.65,41911.35,NULL
1334,720,34,58,8,2024-03-13,1984506.36,215493.64,3
1335,609,15,17,2,2024-10-19,2446711.31,3288.69,15
1336,342,19,20,3,2023-05-23,1010871.41,39128.59,NULL
1337,42,25,32,4,2024-06-11,711386.21,48613.79,8
1338,871,33,23,3,2023-09-22,1710346.01,39653.99,NULL
1339,247,20,22,3,2022-06-28,1394142.38,55857.62,9
1340,34,48,45,6,2023-05-17,2479417.94,270582.06,2
1341,421,31,24,3,2024-09-23,1381741.19,68258.81,NULL
1342,819,28,42,5,2023-11-28,940257.71,49742.29,5
1343,242,13,4,1,2024-06-23,1347474.77,42525.23,13
1344,907,30,38,5,2024-10-13,897008.66,52991.34,1
1345,1189,78,25,3,2024-02-19,1411523.90,88476.10,NULL
1346,1151,28,27,3,2024-10-08,952559.16,37440.84,1
1347,631,22,33,4,2023-01-23,1943958.91,106041.09,8
1348,179,33,60,8,2023-12-20,1588458.19,161541.81,12
1349,858,44,46,6,2022-05-18,1721375.00,128625.00,9
1350,1087,17,57,8,2024-10-09,765003.12,74996.88,2
1351,155,58,37,5,2023-11-01,3673908.86,126091.14,9
1352,234,79,42,5,2024-10-02,1475733.95,24266.05,NULL
1353,1190,95,19,2,2024-02-01,4166448.19,33551.81,2
1354,112,95,4,1,2023-06-02,4165797.37,34202.63,18
1355,135,45,4,1,2022-12-18,1092350.46,7649.54,NULL
